LCH_index,step_list
LCH_1015,"[25, 123, 132, 133, 133, 134, 110, 55, 130, 55, 130, 55, 130, 55, 130, 55, 130, 55, 130, 25, 126, 126, 126, 120, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 113, 113, 46, 113, 113, 46, 46, 46, 110, 25, 55, 123, 124, 55, 123, 124, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63]"
LCH_1016,"[25, 123, 132, 133, 133, 134, 110, 55, 130, 55, 130, 55, 130, 55, 130, 55, 130, 55, 130, 25, 126, 126, 126, 120, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 113, 113, 46, 113, 113, 46, 46, 46, 110, 25, 55, 123, 124, 55, 123, 124, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63]"
LCH_1017,"[110, 15, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45]"
LCH_1018,"[153, 153, 153, 110, 15, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45]"
LCH_1019,"[43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46]"
LCH_1020,"[43, 46, 46, 46, 43, 46, 46, 46, 158, 161, 46, 123, 124, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46, 43, 46, 46, 46, 43, 46, 46, 46, 158, 161, 46]"
LCH_1021,"[43, 46, 46, 46, 43, 46, 46, 46, 158, 161, 46, 123, 124, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46, 43, 46, 46, 46, 43, 46, 46, 46, 158, 161, 46]"
LCH_1022,"[123, 124, 43, 46, 46, 46, 43, 46, 46, 46]"
LCH_1023,"[43, 46, 46, 46, 43, 46, 46, 46, 158, 161, 46, 43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46, 43, 46, 46, 46, 43, 46, 46, 46, 158, 161, 46]"
LCH_1024,"[43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46]"
LCH_1025,"[43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46]"
LCH_1026,"[43, 46, 46, 46, 70, 70, 70, 46, 46, 74, 74, 74, 46, 46, 46, 46, 46, 158, 161, 46]"
LCH_1027,"[43, 46, 46, 46, 46, 153, 152, 161, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46]"
LCH_1028,"[43, 46, 46, 46, 46, 153, 152, 161, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46]"
LCH_1029,"[43, 46, 46, 46, 46, 153, 152, 161, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46, 152, 161, 64, 64, 152, 161, 43, 46, 46, 46, 46]"
LCH_1030,"[43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 46, 43, 46, 46, 46, 46, 61, 75, 46, 46, 46, 61, 75, 46, 46, 46, 61, 75, 46, 46, 46, 46]"
LCH_1031,"[43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 46, 43, 46, 46, 46, 46, 61, 75, 46, 46, 46, 61, 75, 46, 46, 46, 61, 75, 46, 46, 46, 46]"
LCH_1032,"[43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 46, 43, 46, 46, 46, 46, 61, 75, 46, 46, 46, 61, 75, 46, 46, 46, 61, 75, 46, 46, 46, 46]"
LCH_1033,"[153, 153, 153]"
LCH_1034,"[120, 117, 117, 123, 124, 123, 124, 117, 117, 55, 130, 55, 130, 126, 120, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 32, 152, 161, 147, 12, 96, 152, 161, 86, 88, 91, 86, 152, 161, 147]"
LCH_1035,"[15, 15, 153, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 46, 121, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 64, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113]"
LCH_1036,"[15, 15, 153, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 46, 121, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 15, 15, 153, 153, 153, 110, 152, 79, 114, 46]"
LCH_1037,"[15, 15, 153, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 46, 121, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 64, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113]"
LCH_1038,"[15, 15, 96, 153, 152, 161, 86, 99, 86, 88, 89, 86, 88, 89, 86]"
LCH_1039,"[153, 152, 161, 147, 147]"
LCH_1040,"[15, 15, 153, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 46, 121, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86]"
LCH_1041,"[123, 124, 113, 113, 46, 114, 114, 114, 114, 123, 124, 113, 113, 46, 110, 110, 113, 113, 46, 46, 114, 114, 114]"
LCH_1042,"[14, 117, 117, 55, 130, 55, 130, 55, 130, 55, 130, 126, 120, 117, 120, 126, 126, 117, 55, 130, 117, 127, 126, 126, 123, 132, 133, 133, 134, 123, 133, 134, 123, 124, 117, 123, 124, 123, 124, 113, 46, 43, 46]"
LCH_1043,"[14, 117, 117, 55, 130, 55, 130, 55, 130, 55, 130, 126, 120, 117, 120, 126, 126, 117, 55, 130, 117, 127, 126, 126, 123, 132, 133, 133, 134, 123, 133, 134, 123, 124, 117, 123, 124, 123, 124, 113, 46, 43, 46]"
LCH_1044,"[117, 126, 126, 55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46, 46, 117, 43, 46, 46, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46, 46, 117, 126, 126, 55, 130, 117, 130, 117, 43, 46, 46, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46, 46]"
LCH_1045,"[55, 130, 55, 130, 126, 117, 117, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 46, 157, 161, 86, 88, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 43, 46, 46, 46, 157, 161, 86, 88, 55, 130, 55, 130, 126, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 46, 157, 161, 86, 88, 43, 46, 46, 46, 96, 157, 161, 86, 88]"
LCH_1046,"[11, 12, 12, 12, 126, 120, 126, 117, 123, 133, 55, 130, 117, 123, 133, 133, 133, 134, 120, 123, 133, 134, 152, 161, 86, 88, 86, 86, 88, 86]"
LCH_1047,"[153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 56, 113, 46, 46, 161, 121, 123, 123, 123, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 123, 123, 123, 56, 113, 46, 46, 161, 121, 123, 123, 123]"
LCH_1048,"[153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 123, 123, 123, 113, 46, 46, 161, 121, 123, 123, 123, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 123, 123, 123, 56, 113, 46, 46, 161, 121, 123, 123, 123]"
LCH_1049,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 152, 161, 46, 64, 152, 161, 46, 116, 116, 46, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 152, 161, 46, 64, 152, 161, 46, 116, 116, 46, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 126, 120, 43, 46, 46, 46, 46, 64, 152, 161, 46, 64, 64, 152, 161, 46, 46, 117, 117, 117, 123, 124, 123, 124, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 113, 113, 45, 45, 45, 45, 120, 114]"
LCH_1050,"[55, 130, 117, 55, 130, 55, 130, 126, 127, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 64, 152, 161, 46, 43, 46, 46, 43, 46, 43, 46, 157, 161, 46, 46, 46, 64, 152, 161, 46]"
LCH_1051,"[123, 133, 134, 43, 46, 46, 46, 20, 96, 8, 2, 153, 157, 161, 153, 157, 161, 152, 161, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 64, 152, 161, 46]"
LCH_1052,"[123, 124, 117, 55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46, 63, 46, 46, 55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46]"
LCH_1053,"[123, 124, 117, 55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46, 63, 46, 46, 55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46]"
LCH_1054,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46]"
LCH_1055,"[43, 46, 46, 56, 72, 46, 46, 46, 46, 43, 46, 46, 56, 72, 46, 46, 46, 46]"
LCH_1056,"[43, 46, 46, 56, 72, 52, 46, 46, 46, 74, 46, 46, 46, 46, 46, 46, 43, 46, 46, 56, 72, 52, 46, 46, 46, 74, 46, 46, 46, 46, 46, 46]"
LCH_1057,"[43, 46, 46, 56, 72, 52, 46, 46, 46, 74, 46, 46, 46, 46, 46, 46, 43, 46, 46, 56, 72, 52, 46, 46, 46, 74, 46, 46, 46, 46, 46, 46]"
LCH_1058,"[55, 130, 126, 120, 117, 120, 127, 120, 43, 46, 46, 46, 96, 8, 2, 153, 157, 161, 153, 157, 161, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 12, 96, 153, 157, 161, 86, 86, 88, 43, 46, 12, 96, 153, 157, 161, 86, 86, 86, 86, 88, 88]"
LCH_1059,"[126, 126, 120, 117, 55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 12, 96, 153, 157, 161, 86, 86, 88, 96, 8, 2, 153, 157, 161, 43, 46, 12, 96, 153, 157, 161, 86, 86, 86, 86, 88, 88]"
LCH_1060,"[117, 117, 43, 46, 46, 114, 110, 43, 46, 46, 46, 46, 114, 110, 61, 46, 46, 114, 117, 117, 43, 46, 46, 114, 110, 43, 46, 46, 46]"
LCH_1061,"[117, 117, 43, 46, 46, 114, 110, 43, 46, 46, 46, 46, 114, 110, 61, 46, 46, 114, 117, 117, 43]"
LCH_1062,"[117, 117, 43, 46, 46, 114, 110, 43, 46, 46, 46, 46, 114, 110, 61, 46, 46, 114, 117, 117, 43, 46, 46, 114, 110, 61, 46, 46, 46, 46, 46, 46, 46, 46, 62, 46, 46]"
LCH_1063,"[113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 113, 46, 46, 46]"
LCH_1064,"[113, 46, 46, 113, 46, 46, 46, 113, 46]"
LCH_1065,"[113, 46, 46, 113, 46, 46, 46]"
LCH_1066,"[113, 46, 46, 113, 46, 46, 46]"
LCH_1067,"[113, 46, 46, 46, 113, 46, 46, 46]"
LCH_1068,"[113, 113, 46, 46, 113, 46, 46]"
LCH_1069,"[113, 46, 46, 113, 46, 46, 46]"
LCH_1070,"[43, 46, 46, 152, 161, 46, 46, 43, 43, 46, 46, 44, 54, 44, 54, 123, 124, 43, 46, 46, 152, 161, 46, 46, 43, 46, 46, 44, 54, 44, 54, 43, 46, 46, 46, 152, 161, 46, 46, 46, 61, 46, 46, 46, 43, 46, 46, 46, 44, 54, 44, 54, 123, 124, 43, 46, 46, 46, 152, 161, 46, 46, 46, 61, 46, 46, 46, 43, 46, 46, 46, 44, 54, 44, 54, 43, 46, 46, 152, 161, 46, 44, 152, 161, 114, 113, 114, 113, 161, 46, 46, 44, 54, 44, 54, 123, 124, 43]"
LCH_1071,"[43, 46, 44, 46, 46, 43, 46, 46, 46, 46, 46, 43, 46, 46, 46]"
LCH_1072,"[43, 46, 46, 46, 61, 46, 46, 43, 46, 43, 46, 43, 46, 46]"
LCH_1073,"[110, 37, 39, 39, 41, 46, 57, 59, 152, 161, 46, 46, 44, 46, 46, 116, 43, 46, 46]"
LCH_1074,"[121, 117, 153, 153, 153, 55, 130, 55, 130, 126, 55, 130, 117, 55, 126, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 20, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46, 46, 46]"
LCH_1075,"[123, 124, 117, 117, 117, 43, 46, 46, 46, 120, 43, 46, 46, 46]"
LCH_1076,"[121, 117, 153, 153, 153, 55, 130, 55, 130, 126, 55, 130, 117, 55, 126, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 43, 46, 43, 46, 96, 8, 2, 157, 161, 20, 152, 161, 157, 161, 64, 152, 161, 152, 161, 157, 161, 157, 161, 64, 64, 152, 161, 46, 43, 46, 157, 161, 46, 46, 46, 46, 46]"
LCH_1077,"[123, 124, 117, 117, 117, 43, 46, 46, 46, 120, 43, 46, 46, 46]"
LCH_1078,"[14, 117, 55, 128, 126, 126, 117, 55, 128, 126, 126, 117, 128, 123, 133, 133, 133, 134, 126, 117, 126, 117, 128, 123, 124, 134, 128, 123, 124, 134, 117, 117, 126, 120, 126, 120, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 117, 120, 153, 153, 120, 153, 153, 120, 120, 153, 126, 128, 123, 132, 133, 134, 117, 61, 46, 20, 43, 46, 46, 46, 152, 161, 46, 152, 161, 21, 120, 123, 124, 43, 46, 46, 14, 152, 161, 21, 22, 14, 64, 117, 55, 128, 126, 126, 117, 55, 128, 126, 126, 117, 128, 123, 133, 133, 133, 134, 126, 117]"
LCH_1079,"[96, 43, 46, 46, 46, 43, 46, 43, 43, 46, 64, 64, 117, 153, 158, 161, 153, 157, 161, 46, 46, 153, 157, 161, 86, 86, 86, 88, 88, 64, 64, 117, 153, 158, 161, 46, 153, 157, 161, 86, 86, 86, 88]"
LCH_1080,"[117, 117, 117, 117, 55, 130, 55, 130, 126, 127, 55, 130, 55, 130, 126, 127, 55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 43, 46, 12, 96, 153, 157, 161, 86, 86, 91]"
LCH_1081,"[113, 46, 114, 114, 22, 113, 46, 46, 114, 113, 46, 114, 114, 21]"
LCH_1082,"[113, 46, 114, 114, 22, 113, 46, 46, 114, 113, 46, 114, 114, 21]"
LCH_1083,"[113, 46, 114, 114, 113, 46, 114, 114, 22, 113, 46, 114, 114, 110, 113, 46, 114]"
LCH_1084,"[96, 96, 117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 117, 152, 161, 18, 86, 86, 88, 110, 15, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 45, 152, 96, 96, 152, 161, 18, 86, 86, 88]"
LCH_1085,"[96, 96, 117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 117, 152, 161, 18, 86, 86, 88, 110, 15, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 45, 152, 96, 96, 152, 161, 18, 86, 86, 88]"
LCH_1086,"[96, 96, 117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 117, 152, 161, 18, 86, 86, 88, 110, 15, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 45, 152, 96, 96, 152, 161, 18, 86, 86, 88]"
LCH_1087,"[96, 96, 117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 117, 152, 161, 18, 86, 86, 88, 110, 15, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 45, 152, 96, 96, 152, 161, 18, 86, 86, 88]"
LCH_1088,"[43, 46, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 64, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46]"
LCH_1089,"[43, 46, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 64, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43]"
LCH_1090,"[43, 46, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46]"
LCH_1091,"[43, 46, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46]"
LCH_1092,"[43, 46, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46]"
LCH_1093,"[43, 46, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46]"
LCH_1094,"[43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46]"
LCH_1095,"[43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 110, 152, 79, 114, 46, 113, 46, 113, 46, 46, 161, 152, 161, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46]"
LCH_1096,"[43, 46, 46, 46, 157, 161, 86, 86, 88, 43, 46, 96, 157, 161, 86, 86, 88, 43, 46, 46, 46, 96, 157, 161, 86, 86, 88, 64, 43, 46, 46, 46, 96, 153, 157, 161, 86, 86, 88, 64, 43, 46, 46, 46, 96, 157, 161, 86, 86, 88]"
LCH_1097,"[43, 46, 46, 46, 157, 161, 86, 86, 88, 43, 46, 96, 157, 161, 86, 86, 88, 43, 46, 46, 46, 96, 157, 161, 86, 86, 88, 64, 43, 46, 46, 46, 96, 153, 157, 161, 86, 86, 88, 64, 20, 117, 43, 46, 46, 43, 46, 46]"
LCH_1098,"[43, 46, 46, 46, 157, 161, 86, 86, 88, 43, 46, 96, 157, 161, 86, 86, 88, 43, 46, 46, 46, 96, 157, 161, 86, 86, 88, 43, 46, 46, 96, 157, 161, 86, 86, 88, 64, 43, 46, 46, 96, 153, 157, 161, 86, 86, 88]"
LCH_1099,"[25, 25, 43, 46, 46, 46, 44, 152, 161, 114, 113, 113, 114, 113, 114, 113, 161, 46, 46, 46, 46, 46, 25, 25, 43, 46, 46, 46, 44, 152, 161, 114, 113, 114, 113, 161, 46, 147, 46, 46, 46, 46, 25, 25, 43, 46, 46, 46, 44, 152, 161, 114, 113, 114, 113, 114, 113]"
LCH_1100,"[126, 55, 126, 120, 126, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 120, 126, 120, 117, 126, 120, 117, 120, 117, 117, 126, 126, 126, 126, 126, 126]"
LCH_1101,"[126, 55, 126, 120, 126, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 120, 126, 120, 117, 126, 120, 117, 120, 117, 117, 126, 126, 126, 126, 126, 126]"
LCH_1102,"[32, 152, 161, 87, 87, 50, 63, 63, 50, 147, 147, 12, 152, 161, 87, 87, 50, 63, 63, 50, 147, 147, 12, 153, 152, 161, 87, 87, 50, 63, 63, 50, 147, 147, 32, 152, 161, 87, 87, 87, 50, 63, 63, 63, 50, 147, 147, 147, 12, 152, 161, 87, 87, 87, 50, 63, 63, 63, 50, 147, 147, 147, 12, 153, 152, 161, 87, 87, 87, 50, 63, 63, 63, 50, 147, 147, 147]"
LCH_1103,"[126, 55, 126, 120, 126, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 120, 126, 120, 117, 126, 120, 117, 120, 117, 117, 126, 126, 126, 126, 126, 126]"
LCH_1104,"[126, 55, 126, 120, 126, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 120, 126, 120, 117, 126, 120, 117, 120, 117, 117, 126, 126, 126, 126, 126, 126]"
LCH_1105,"[120, 117, 117, 123, 124, 123, 124, 117, 117, 55, 130, 55, 130, 126, 120, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 12, 96, 152, 161, 86, 88, 91, 86]"
LCH_1106,"[55, 130, 117, 128, 123, 124, 117, 117, 117, 43, 46, 46, 46, 64, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 64, 43, 46, 46, 51, 55, 130, 117, 43, 46, 46, 51, 55, 130, 117, 43, 46, 46, 46, 55, 130, 117, 43, 46, 46, 51, 43, 46, 46, 46, 117, 128, 123, 124, 117, 55, 130, 117, 117, 43, 46, 46]"
LCH_1107,"[117, 117, 120, 117, 55, 130, 117, 117, 117, 43, 46, 46, 46, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 43, 46, 46, 46, 51, 46, 43, 46, 46, 43, 46, 46, 46]"
LCH_1108,"[117, 117, 120, 117, 55, 130, 117, 117, 117, 43, 46, 46, 46, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 43, 46, 46, 46, 51, 46, 43, 46, 46, 43, 46, 46, 46, 117, 117, 120, 117, 117, 55, 130, 117, 117, 43, 46, 46, 46, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 43, 46, 51, 46, 117, 43, 46, 51, 46]"
LCH_1109,"[55, 130, 117, 128, 123, 124, 117, 117, 117, 43, 46, 46, 46, 64, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 64, 43, 46, 46, 51, 55, 130, 117, 43, 46, 46, 51, 55, 130, 117, 43, 46, 46, 46, 55, 130, 117, 43, 46, 46, 51, 43, 46, 46, 46, 117, 128, 123, 124, 117, 55, 130, 117, 117, 43, 46, 46]"
LCH_1110,"[117, 117, 120, 117, 55, 130, 117, 117, 117, 43, 46, 46, 46, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 43, 46, 46, 46, 51, 46, 43, 46, 46, 43, 46, 46, 46, 117, 117, 120, 117, 117, 55, 130, 117, 117, 43, 46, 46, 46, 153, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 43, 46, 51, 46, 117, 43, 46, 51, 46]"
